event,date_time,latitude,longitude,l_carcinophaga_number,basisOfRecord
DRE1998_cra_a_f_14,1998-02-16T16:15:00Z,-74.265,-22.043,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-17T05:43:00Z,-74.285,-22.195,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-17T06:53:00Z,-74.293,-21.865,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-17T07:26:00Z,-74.389,-21.721,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-17T08:35:00Z,-74.229,-22.217,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-18T00:28:00Z,-74.688,-20.532,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-18T08:12:00Z,-74.291,-21.867,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-18T09:55:00Z,-74.35,-22.153,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-20T06:53:00Z,-74.236,-22.283,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-20T07:26:00Z,-74.316,-21.894,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-20T09:07:00Z,-74.269,-22.046,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-22T04:46:00Z,-74.29,-21.746,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-22T05:02:00Z,-74.144,-22.634,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-22T06:29:00Z,-74.296,-22.093,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-22T06:42:00Z,-74.279,-22.209,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-22T08:23:00Z,-74.269,-22.124,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-26T05:43:00Z,-72.858,-21.707,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-26T10:18:00Z,-74.351,-21.541,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-26T14:25:00Z,-74.375,-21.804,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-02-27T01:32:00Z,-73.084,-19.485,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-04T14:59:00Z,-74.454,-21.521,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-04T16:40:00Z,-74.457,-21.754,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-05T09:25:00Z,-74.366,-21.694,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-07T08:37:00Z,-74.442,-21.708,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-08T15:57:00Z,-74.446,-21.633,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-08T17:37:00Z,-74.409,-21.38,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-10T09:14:00Z,-74.43,-21.613,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-10T10:56:00Z,-74.385,-22.026,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-10T13:46:00Z,-74.421,-21.849,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-11T22:29:00Z,-74.447,-21.603,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-12T08:27:00Z,-74.475,-21.39,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-13T06:25:00Z,-74.453,-21.604,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-13T08:07:00Z,-74.444,-21.635,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-14T14:49:00Z,-74.457,-21.547,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-15T14:36:00Z,-74.439,-21.589,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-15T16:14:00Z,-74.601,-20.31,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-16T10:23:00Z,-74.434,-21.608,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-16T10:59:00Z,-74.447,-21.855,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-16T12:43:00Z,-74.432,-21.561,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-16T14:26:00Z,-74.454,-21.685,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-18T12:20:00Z,-74.336,-21.508,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-18T14:04:00Z,-74.436,-21.561,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-18T15:45:00Z,-74.441,-21.533,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-19T03:31:00Z,-73.911,-21.578,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-20T13:41:00Z,-74.446,-21.729,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-20T15:22:00Z,-74.448,-21.522,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-21T13:30:00Z,-74.438,-21.835,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-21T15:13:00Z,-74.466,-21.742,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-22T14:59:00Z,-74.862,-29.102,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-24T16:21:00Z,-74.395,-21.707,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-25T03:42:00Z,-74.349,-21.881,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-25T14:26:00Z,-74.283,-21.95,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-26T14:14:00Z,-74.217,-21.842,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-26T15:56:00Z,-74.238,-22.106,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-27T07:58:00Z,-74.109,-22.307,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-27T15:47:00Z,-74.251,-22.117,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-28T02:35:00Z,-73.97,-22.954,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-28T15:36:00Z,-73.685,-24.598,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-28T19:02:00Z,-73.858,-25.469,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T00:37:00Z,-73.804,-25.02,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T03:25:00Z,-73.763,-25.07,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T05:29:00Z,-74.336,-21.9,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T07:14:00Z,-73.794,-25.099,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T08:55:00Z,-73.864,-25.403,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-29T10:37:00Z,-73.775,-24.881,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-30T01:29:00Z,-73.753,-25.336,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-30T05:12:00Z,-73.747,-25.417,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-30T06:52:00Z,-73.742,-25.464,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-30T10:14:00Z,-73.722,-25.438,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T01:20:00Z,-73.646,-26.416,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T01:30:00Z,-73.649,-26.427,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T02:57:00Z,-73.644,-26.5,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T03:09:00Z,-73.64,-26.518,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T04:40:00Z,-73.622,-26.6,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T04:49:00Z,-73.621,-26.614,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-03-31T06:30:00Z,-73.632,-26.661,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T01:06:00Z,-73.669,-27.571,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T01:06:00Z,-73.667,-27.575,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T02:49:00Z,-73.681,-27.554,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T04:26:00Z,-73.71,-27.562,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T04:32:00Z,-73.699,-27.553,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-01T07:45:00Z,-73.692,-27.459,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T10:52:00Z,-73.758,-27.87,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T14:38:00Z,-73.797,-27.712,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T18:03:00Z,-73.847,-27.836,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T19:23:00Z,-73.817,-27.892,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T21:06:00Z,-73.806,-27.91,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-02T21:21:00Z,-73.813,-27.909,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T00:48:00Z,-73.835,-27.916,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T02:05:00Z,-73.799,-27.885,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T02:26:00Z,-73.815,-27.81,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T03:45:00Z,-73.82,-27.86,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T04:05:00Z,-73.823,-27.862,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T05:48:00Z,-73.833,-27.809,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T07:00:00Z,-73.842,-27.75,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T07:33:00Z,-73.84,-27.824,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-03T10:27:00Z,-73.856,-27.816,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T00:07:00Z,-75.798,-38.312,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T00:35:00Z,-73.834,-27.587,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T01:42:00Z,-73.833,-27.587,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T03:22:00Z,-73.857,-27.594,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T03:54:00Z,-73.848,-27.637,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T05:00:00Z,-73.591,-28.385,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T08:22:00Z,-73.918,-27.849,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-04T10:03:00Z,-73.907,-27.648,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-05T03:03:00Z,-74.374,-27.844,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-05T06:20:00Z,-73.568,-29.267,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-05T08:03:00Z,-73.812,-29.141,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-05T17:31:00Z,-73.794,-28.912,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-06T00:57:00Z,-73.58,-28.523,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-06T13:56:00Z,-74.093,-28.843,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-06T22:21:00Z,-73.699,-28.288,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-07T03:57:00Z,-73.843,-28.218,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-07T07:18:00Z,-73.258,-30.879,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-07T10:39:00Z,-74.229,-26.993,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-09T15:04:00Z,-73.133,-27.453,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-10T14:52:00Z,-73.011,-26.494,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-10T16:23:00Z,-73.06,-26.931,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-10T16:34:00Z,-73.007,-26.47,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-11T12:56:00Z,-72.877,-23.733,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-11T14:37:00Z,-73.3,-22.34,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-11T16:02:00Z,-72.951,-26.136,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-12T14:29:00Z,-72.912,-26.57,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-12T15:40:00Z,-72.893,-26.465,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-12T16:10:00Z,-72.878,-26.425,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-14T14:08:00Z,-72.705,-26.372,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-14T15:50:00Z,-72.601,-26.145,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-15T21:21:00Z,-72.499,-26.315,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T15:17:00Z,-72.551,-25.634,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T18:39:00Z,-72.512,-25.485,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T18:53:00Z,-72.527,-25.537,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T22:01:00Z,-72.523,-25.468,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T22:14:00Z,-72.526,-25.445,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-17T23:55:00Z,-72.507,-25.223,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T01:21:00Z,-72.498,-25.161,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T01:36:00Z,-72.485,-25.189,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T03:00:00Z,-72.472,-25.157,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T03:12:00Z,-72.473,-25.135,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T04:44:00Z,-72.469,-25.084,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T04:53:00Z,-72.459,-25.119,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T06:25:00Z,-72.468,-25.081,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T06:31:00Z,-72.462,-25.259,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T08:13:00Z,-72.456,-25.131,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T11:37:00Z,-72.557,-25.781,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T15:05:00Z,-72.287,-25.065,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-18T16:48:00Z,-72.245,-25.058,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T01:06:00Z,-72.12,-24.833,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T01:12:00Z,-72.168,-24.672,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T06:12:00Z,-72.077,-24.434,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T06:14:00Z,-72.109,-24.307,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T07:51:00Z,-72.089,-24.155,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T14:53:00Z,-72.059,-23.987,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-19T16:36:00Z,-72.063,-23.804,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-20T01:00:00Z,-72.066,-23.843,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-20T04:08:00Z,-72.009,-23.591,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-20T09:13:00Z,-71.925,-23.092,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T07:07:00Z,-71.64,-20.903,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T14:32:00Z,-71.564,-20.763,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T16:17:00Z,-71.558,-20.764,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T17:26:00Z,-71.566,-20.883,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T17:51:00Z,-72,-23.053,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T19:06:00Z,-71.53,-20.817,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T19:35:00Z,-71.578,-20.822,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T20:47:00Z,-71.545,-20.79,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-21T21:15:00Z,-71.52,-20.772,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T19:24:00Z,-71.341,-20.562,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T20:26:00Z,-71.37,-20.625,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T21:07:00Z,-71.373,-20.711,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T22:06:00Z,-71.36,-20.581,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T22:45:00Z,-71.372,-20.597,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-22T23:45:00Z,-71.365,-20.62,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-25T15:30:00Z,-71.152,-19.959,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T18:40:00Z,-70.773,-20.224,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T18:56:00Z,-70.814,-20.314,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T20:21:00Z,-70.789,-20.259,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T20:37:00Z,-70.82,-20.321,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T22:01:00Z,-70.866,-20.286,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T22:15:00Z,-70.808,-20.224,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T23:42:00Z,-70.841,-20.266,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-26T23:57:00Z,-70.839,-20.246,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-27T03:12:00Z,-70.046,-19.867,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-27T23:29:00Z,-70.67,-20.232,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-27T23:31:00Z,-70.662,-20.214,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T07:51:00Z,-70.618,-20.401,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T09:36:00Z,-70.482,-21.093,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T13:13:00Z,-70.929,-20.952,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T14:55:00Z,-70.551,-21.077,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T16:28:00Z,-70.543,-20.312,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T16:37:00Z,-70.609,-20.157,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T18:12:00Z,-70.606,-20.449,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-28T18:18:00Z,-70.61,-20.403,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-30T00:47:00Z,-70.539,-20.526,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-04-30T07:12:00Z,-70.495,-20.32,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T18:48:00Z,-70.247,-19.569,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T19:26:00Z,-70.249,-19.649,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T20:27:00Z,-70.258,-19.637,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T21:06:00Z,-70.281,-19.704,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T22:07:00Z,-70.246,-19.66,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T22:46:00Z,-70.233,-19.669,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-01T23:46:00Z,-70.241,-19.688,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-02T18:21:00Z,-70.116,-14.244,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-02T20:04:00Z,-70.141,-19.411,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-02T20:54:00Z,-70.086,-19.3,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-02T21:45:00Z,-70.189,-19.535,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-02T22:33:00Z,-70.141,-19.289,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-03T01:54:00Z,-69.936,-19.692,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-03T17:24:00Z,-69.891,-18.991,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-03T18:03:00Z,-70.041,-18.813,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-03T23:01:00Z,-69.614,-18.102,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-04T01:40:00Z,-69.301,-21.726,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-04T15:31:00Z,-69.622,-18.77,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-04T17:12:00Z,-69.6,-18.664,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-04T18:52:00Z,-69.617,-18.712,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-04T22:41:00Z,-69.559,-18.643,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-05T17:01:00Z,-69.23,-18.747,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T16:55:00Z,-69.293,-18.124,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T18:32:00Z,-69.189,-18.405,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T18:36:00Z,-69.195,-18.437,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T20:07:00Z,-69.65,-18.62,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T20:16:00Z,-69.201,-18.454,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T21:51:00Z,-69.28,-18.432,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-06T21:57:00Z,-69.232,-18.505,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-07T18:15:00Z,-69.319,-18.313,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-07T18:20:00Z,-69.326,-18.34,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-08T01:01:00Z,-69.403,-17.76,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-08T04:14:00Z,-69.342,-17.677,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-09T08:52:00Z,-69.106,-17.629,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-09T14:35:00Z,-69.059,-17.655,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-09T16:17:00Z,-69.046,-17.306,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-09T17:29:00Z,-69.053,-17.554,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-09T17:57:00Z,-69.088,-17.556,1,MACHINE_OBSERVATION
DRE1998_cra_a_f_14,1998-05-10T14:22:00Z,-68.961,-17.117,1,MACHINE_OBSERVATION
