scientific_name,longitude,latitude
Lobodon carcinophaga,-66.051,-65.37
Lobodon carcinophaga,-65.99,-65.362
Lobodon carcinophaga,-71.872,-68.236
Lobodon carcinophaga,-65.981,-65.263
Lobodon carcinophaga,-71.869,-68.241
Lobodon carcinophaga,-65.93,-65.233
Lobodon carcinophaga,-66.088,-65.305
Lobodon carcinophaga,-71.859,-68.239
Lobodon carcinophaga,-66.03,-65.281
Lobodon carcinophaga,-71.85,-68.262
Lobodon carcinophaga,-72.052,-68.256
Lobodon carcinophaga,-71.798,-68.264
Lobodon carcinophaga,-65.913,-65.215
Lobodon carcinophaga,-71.846,-68.257
Lobodon carcinophaga,-65.884,-65.194
Lobodon carcinophaga,-72.045,-68.294
Lobodon carcinophaga,-72.049,-68.312
Lobodon carcinophaga,-66.554,-66.212
Lobodon carcinophaga,-72.057,-68.289
Lobodon carcinophaga,-66.631,-66.32
Lobodon carcinophaga,-69.397,-67.488
Lobodon carcinophaga,-66.507,-66.206
Lobodon carcinophaga,-69.44,-67.479
Lobodon carcinophaga,-66.548,-66.217
Lobodon carcinophaga,-69.478,-67.521
Lobodon carcinophaga,-66.532,-66.23
Lobodon carcinophaga,-69.468,-67.495
Lobodon carcinophaga,-66.727,-66.234
Lobodon carcinophaga,-69.275,-67.437
Lobodon carcinophaga,-66.52,-66.204
Lobodon carcinophaga,-69.36,-67.436
Lobodon carcinophaga,-66.323,-65.971
Lobodon carcinophaga,-69.355,-67.471
Lobodon carcinophaga,-66.116,-66.235
Lobodon carcinophaga,-69.373,-67.428
Lobodon carcinophaga,-66.569,-66.21
Lobodon carcinophaga,-65.849,-65.273
Lobodon carcinophaga,-69.114,-67.334
Lobodon carcinophaga,-69.136,-67.451
Lobodon carcinophaga,-65.942,-65.339
Lobodon carcinophaga,-65.929,-65.328
Lobodon carcinophaga,-65.92,-65.278
Lobodon carcinophaga,-66.005,-65.312
Lobodon carcinophaga,-72.412,-68.303
Lobodon carcinophaga,-66.029,-65.294
Lobodon carcinophaga,-72.424,-68.284
Lobodon carcinophaga,-66.064,-65.274
Lobodon carcinophaga,-72.113,-68.269
Lobodon carcinophaga,-66.041,-65.288
Lobodon carcinophaga,-72.291,-68.254
Lobodon carcinophaga,-66.798,-66.219
Lobodon carcinophaga,-66.048,-65.299
Lobodon carcinophaga,-66.141,-66.242
Lobodon carcinophaga,-72.369,-68.241
Lobodon carcinophaga,-72.301,-68.253
Lobodon carcinophaga,-66.081,-65.285
Lobodon carcinophaga,-66.677,-66.264
Lobodon carcinophaga,-72.452,-68.288
Lobodon carcinophaga,-69.271,-67.331
Lobodon carcinophaga,-72.295,-68.256
Lobodon carcinophaga,-68.916,-67.215
Lobodon carcinophaga,-66.04,-65.318
Lobodon carcinophaga,-66.542,-66.228
Lobodon carcinophaga,-72.409,-68.251
Lobodon carcinophaga,-69.118,-67.269
Lobodon carcinophaga,-66.019,-65.288
Lobodon carcinophaga,-72.231,-68.292
Lobodon carcinophaga,-66.624,-66.241
Lobodon carcinophaga,-69.221,-67.244
Lobodon carcinophaga,-66.634,-66.197
Lobodon carcinophaga,-69.175,-67.318
Lobodon carcinophaga,-68.729,-67.075
Lobodon carcinophaga,-66.477,-66.248
Lobodon carcinophaga,-68.734,-67.058
Lobodon carcinophaga,-66.448,-66.245
Lobodon carcinophaga,-68.686,-67.11
Lobodon carcinophaga,-66.541,-66.231
Lobodon carcinophaga,-69.326,-67.163
Lobodon carcinophaga,-66.586,-66.229
Lobodon carcinophaga,-68.705,-66.91
Lobodon carcinophaga,-66.062,-65.304
Lobodon carcinophaga,-66.078,-65.308
Lobodon carcinophaga,-66.038,-65.296
Lobodon carcinophaga,-66.021,-65.314
Lobodon carcinophaga,-72.356,-68.266
Lobodon carcinophaga,-65.981,-65.294
Lobodon carcinophaga,-72.342,-68.287
Lobodon carcinophaga,-65.959,-65.293
Lobodon carcinophaga,-72.303,-68.263
Lobodon carcinophaga,-65.975,-65.283
Lobodon carcinophaga,-72.319,-68.265
Lobodon carcinophaga,-65.978,-65.29
Lobodon carcinophaga,-72.367,-68.271
Lobodon carcinophaga,-65.988,-65.32
Lobodon carcinophaga,-72.347,-68.258
Lobodon carcinophaga,-65.972,-65.306
Lobodon carcinophaga,-72.376,-68.268
Lobodon carcinophaga,-65.964,-65.3
Lobodon carcinophaga,-72.425,-68.305
Lobodon carcinophaga,-65.967,-65.308
Lobodon carcinophaga,-72.375,-68.278
Lobodon carcinophaga,-68.309,-66.896
Lobodon carcinophaga,-68.536,-66.911
Lobodon carcinophaga,-68.481,-66.853
Lobodon carcinophaga,-68.452,-66.863
Lobodon carcinophaga,-68.504,-66.874
Lobodon carcinophaga,-68.468,-66.868
Lobodon carcinophaga,-68.427,-66.845
Lobodon carcinophaga,-68.44,-66.837
Lobodon carcinophaga,-68.269,-66.799
Lobodon carcinophaga,-68.397,-66.816
Lobodon carcinophaga,-66.083,-65.301
Lobodon carcinophaga,-72.305,-68.249
Lobodon carcinophaga,-65.937,-65.303
Lobodon carcinophaga,-65.98,-65.322
Lobodon carcinophaga,-66.11,-65.339
Lobodon carcinophaga,-66.105,-65.986
Lobodon carcinophaga,-66.084,-65.994
Lobodon carcinophaga,-66.066,-65.991
Lobodon carcinophaga,-66.049,-65.977
Lobodon carcinophaga,-66.039,-66.036
Lobodon carcinophaga,-66.302,-65.978
Lobodon carcinophaga,-66.088,-65.996
Lobodon carcinophaga,-66.22,-65.97
Lobodon carcinophaga,-66.204,-65.955
Lobodon carcinophaga,-66.336,-65.97
Lobodon carcinophaga,-66.14,-65.423
Lobodon carcinophaga,-66.102,-65.419
Lobodon carcinophaga,-66.327,-65.981
Lobodon carcinophaga,-66.537,-65.979
Lobodon carcinophaga,-66.356,-65.996
Lobodon carcinophaga,-66.384,-66.029
Lobodon carcinophaga,-66.081,-65.408
Lobodon carcinophaga,-66.299,-65.978
Lobodon carcinophaga,-66.171,-65.952
Lobodon carcinophaga,-66.088,-65.381
Lobodon carcinophaga,-66.032,-65.385
Lobodon carcinophaga,-66.029,-65.39
Lobodon carcinophaga,-66.081,-65.388
Lobodon carcinophaga,-66.305,-66.033
Lobodon carcinophaga,-66.121,-65.339
Lobodon carcinophaga,-66.303,-66.013
Lobodon carcinophaga,-66.121,-65.341
Lobodon carcinophaga,-66.309,-66.017
Lobodon carcinophaga,-66.117,-65.341
Lobodon carcinophaga,-66.438,-66.049
Lobodon carcinophaga,-66.122,-65.341
Lobodon carcinophaga,-66.096,-65.433
Lobodon carcinophaga,-66.147,-65.426
Lobodon carcinophaga,-66.158,-65.424
Lobodon carcinophaga,-66.428,-66.063
Lobodon carcinophaga,-66.482,-66.054
Lobodon carcinophaga,-66.386,-66.048
Lobodon carcinophaga,-66.501,-66.073
Lobodon carcinophaga,-66.376,-66.052
Lobodon carcinophaga,-66.417,-66.047
Lobodon carcinophaga,-66.39,-66.035
Lobodon carcinophaga,-66.085,-65.43
Lobodon carcinophaga,-66.191,-65.433
Lobodon carcinophaga,-66.133,-65.384
Lobodon carcinophaga,-66.097,-65.425
Lobodon carcinophaga,-66.494,-66.063
Lobodon carcinophaga,-66.135,-65.417
Lobodon carcinophaga,-66.498,-66.076
Lobodon carcinophaga,-66.109,-65.431
Lobodon carcinophaga,-66.5,-66.082
Lobodon carcinophaga,-66.118,-65.395
Lobodon carcinophaga,-66.123,-65.434
Lobodon carcinophaga,-66.037,-65.417
Lobodon carcinophaga,-66.026,-65.398
Lobodon carcinophaga,-66.055,-65.394
Lobodon carcinophaga,-65.943,-65.369
Lobodon carcinophaga,-70.683,-67.816
Lobodon carcinophaga,-66.545,-66.181
Lobodon carcinophaga,-70.676,-67.85
Lobodon carcinophaga,-66.506,-66.128
Lobodon carcinophaga,-66.55,-66.119
Lobodon carcinophaga,-66.481,-66.101
Lobodon carcinophaga,-70.525,-67.812
Lobodon carcinophaga,-66.506,-66.101
Lobodon carcinophaga,-70.555,-67.818
Lobodon carcinophaga,-66.525,-66.122
Lobodon carcinophaga,-70.633,-67.839
Lobodon carcinophaga,-66.568,-66.14
Lobodon carcinophaga,-70.654,-67.841
Lobodon carcinophaga,-66.507,-66.111
Lobodon carcinophaga,-69.803,-67.672
Lobodon carcinophaga,-66.025,-65.381
Lobodon carcinophaga,-69.878,-67.706
Lobodon carcinophaga,-66.052,-65.384
Lobodon carcinophaga,-70.488,-67.807
Lobodon carcinophaga,-70.528,-67.814
Lobodon carcinophaga,-66.077,-65.395
Lobodon carcinophaga,-66.504,-66.124
Lobodon carcinophaga,-66.121,-65.454
Lobodon carcinophaga,-66.522,-66.123
Lobodon carcinophaga,-66.11,-65.422
Lobodon carcinophaga,-66.028,-65.393
Lobodon carcinophaga,-66.085,-65.432
Lobodon carcinophaga,-66.586,-66.011
Lobodon carcinophaga,-66.636,-66.139
Lobodon carcinophaga,-66.329,-66.091
Lobodon carcinophaga,-66.107,-66.096
Lobodon carcinophaga,-66.468,-66.079
Lobodon carcinophaga,-66.531,-66.055
Lobodon carcinophaga,-66.548,-66.116
Lobodon carcinophaga,-66.544,-66.109
Lobodon carcinophaga,-66.507,-66.01
Lobodon carcinophaga,-66.549,-66.079
Lobodon carcinophaga,-66.407,-66.062
Lobodon carcinophaga,-66.463,-66.039
Lobodon carcinophaga,-66.527,-66.14
Lobodon carcinophaga,-66.482,-66.109
Lobodon carcinophaga,-66.403,-66.126
Lobodon carcinophaga,-64.444,-65.694
Lobodon carcinophaga,-66.348,-66.15
Lobodon carcinophaga,-66.508,-66.105
Lobodon carcinophaga,-64.844,-66.17
Lobodon carcinophaga,-66.513,-66.095
Lobodon carcinophaga,-66.352,-66.089
Lobodon carcinophaga,-66.205,-66.031
Lobodon carcinophaga,-66.356,-66.073
Lobodon carcinophaga,-66.254,-66.066
Lobodon carcinophaga,-66.13,-66.06
Lobodon carcinophaga,-66.092,-66.045
Lobodon carcinophaga,-66.213,-66.062
Lobodon carcinophaga,-66.194,-66.063
Lobodon carcinophaga,-66.179,-66.05
Lobodon carcinophaga,-66.144,-66.056
Lobodon carcinophaga,-66.542,-66.062
Lobodon carcinophaga,-66.531,-66.08
Lobodon carcinophaga,-66.527,-66.08
Lobodon carcinophaga,-66.877,-66.106
Lobodon carcinophaga,-66.532,-66.088
Lobodon carcinophaga,-66.533,-66.087
Lobodon carcinophaga,-72.521,-68.845
Lobodon carcinophaga,-72.62,-68.832
Lobodon carcinophaga,-66.512,-66.088
Lobodon carcinophaga,-66.519,-66.088
Lobodon carcinophaga,-66.542,-66.088
Lobodon carcinophaga,-66.53,-66.088
Lobodon carcinophaga,-66.518,-66.089
Lobodon carcinophaga,-66.529,-66.092
Lobodon carcinophaga,-66.539,-66.091
Lobodon carcinophaga,-66.464,-66.071
Lobodon carcinophaga,-66.534,-66.116
Lobodon carcinophaga,-66.415,-66.082
Lobodon carcinophaga,-66.541,-66.063
Lobodon carcinophaga,-65.45,-65.797
Lobodon carcinophaga,-66.509,-66.096
Lobodon carcinophaga,-66.501,-66.097
Lobodon carcinophaga,-72.664,-68.315
Lobodon carcinophaga,-72.404,-68.802
Lobodon carcinophaga,-72.405,-68.806
Lobodon carcinophaga,-72.302,-68.752
Lobodon carcinophaga,-72.296,-68.756
Lobodon carcinophaga,-72.327,-68.753
Lobodon carcinophaga,-72.322,-68.753
Lobodon carcinophaga,-72.413,-68.79
Lobodon carcinophaga,-72.572,-68.833
Lobodon carcinophaga,-72.595,-68.815
Lobodon carcinophaga,-71.964,-68.846
Lobodon carcinophaga,-72.436,-68.821
Lobodon carcinophaga,-72.454,-68.835
Lobodon carcinophaga,-72.306,-68.805
Lobodon carcinophaga,-72.408,-68.815
Lobodon carcinophaga,-72.471,-68.832
Lobodon carcinophaga,-72.044,-68.701
Lobodon carcinophaga,-72.514,-68.821
Lobodon carcinophaga,-72.493,-68.827
Lobodon carcinophaga,-72.517,-68.779
Lobodon carcinophaga,-72.431,-68.794
Lobodon carcinophaga,-72.374,-68.768
Lobodon carcinophaga,-72.242,-68.68
Lobodon carcinophaga,-72.586,-68.348
Lobodon carcinophaga,-72.626,-68.348
Lobodon carcinophaga,-72.543,-68.342
Lobodon carcinophaga,-72.376,-68.366
Lobodon carcinophaga,-72.263,-68.766
Lobodon carcinophaga,-72.367,-68.732
Lobodon carcinophaga,-72.332,-68.722
Lobodon carcinophaga,-72.388,-68.695
Lobodon carcinophaga,-67.479,-66.582
Lobodon carcinophaga,-67.469,-66.6
Lobodon carcinophaga,-67.474,-66.598
Lobodon carcinophaga,-67.566,-66.55
Lobodon carcinophaga,-67.374,-66.6
Lobodon carcinophaga,-67.49,-66.575
Lobodon carcinophaga,-67.483,-66.589
Lobodon carcinophaga,-66.009,-66.159
Lobodon carcinophaga,-66.009,-66.163
Lobodon carcinophaga,-67.436,-66.589
Lobodon carcinophaga,-66.011,-66.159
Lobodon carcinophaga,-67.503,-66.556
Lobodon carcinophaga,-66.048,-66.146
Lobodon carcinophaga,-67.683,-66.626
Lobodon carcinophaga,-66.007,-66.154
Lobodon carcinophaga,-66.02,-66.159
Lobodon carcinophaga,-66.001,-66.158
Lobodon carcinophaga,-72.119,-68.676
Lobodon carcinophaga,-72.655,-68.324
Lobodon carcinophaga,-72.027,-68.675
Lobodon carcinophaga,-72.563,-68.344
Lobodon carcinophaga,-71.981,-68.652
Lobodon carcinophaga,-72.003,-68.633
Lobodon carcinophaga,-66.144,-66.177
Lobodon carcinophaga,-72.579,-68.341
Lobodon carcinophaga,-66.01,-66.159
Lobodon carcinophaga,-72.56,-68.341
Lobodon carcinophaga,-65.894,-66.089
Lobodon carcinophaga,-72.227,-68.681
Lobodon carcinophaga,-72.578,-68.353
Lobodon carcinophaga,-72.211,-68.684
Lobodon carcinophaga,-72.57,-68.346
Lobodon carcinophaga,-72.251,-68.351
Lobodon carcinophaga,-72.277,-68.704
Lobodon carcinophaga,-72.287,-68.716
Lobodon carcinophaga,-72.25,-68.335
Lobodon carcinophaga,-72.263,-68.33
Lobodon carcinophaga,-72.367,-68.704
Lobodon carcinophaga,-72.391,-68.676
Lobodon carcinophaga,-72.295,-68.695
Lobodon carcinophaga,-72.146,-68.736
Lobodon carcinophaga,-65.908,-66.067
Lobodon carcinophaga,-65.918,-66.066
Lobodon carcinophaga,-65.923,-66.069
Lobodon carcinophaga,-65.922,-66.065
Lobodon carcinophaga,-65.918,-66.062
Lobodon carcinophaga,-65.93,-66.068
Lobodon carcinophaga,-65.932,-66.074
Lobodon carcinophaga,-65.927,-66.06
Lobodon carcinophaga,-63.945,-66.745
Lobodon carcinophaga,-72.561,-68.309
Lobodon carcinophaga,-72.343,-68.704
Lobodon carcinophaga,-72.421,-68.335
Lobodon carcinophaga,-72.349,-68.714
Lobodon carcinophaga,-72.255,-68.692
Lobodon carcinophaga,-72.572,-68.336
Lobodon carcinophaga,-72.365,-68.727
Lobodon carcinophaga,-65.974,-66.072
Lobodon carcinophaga,-72.215,-68.319
Lobodon carcinophaga,-65.908,-66.09
Lobodon carcinophaga,-72.29,-68.317
Lobodon carcinophaga,-72.333,-68.323
Lobodon carcinophaga,-72.194,-68.301
Lobodon carcinophaga,-71.897,-68.757
Lobodon carcinophaga,-72.181,-68.43
Lobodon carcinophaga,-72.189,-68.436
Lobodon carcinophaga,-72.047,-68.476
Lobodon carcinophaga,-72.154,-68.404
Lobodon carcinophaga,-72.336,-68.405
Lobodon carcinophaga,-66.205,-66.117
Lobodon carcinophaga,-66.053,-66.132
Lobodon carcinophaga,-66.042,-66.148
Lobodon carcinophaga,-66.23,-66.107
Lobodon carcinophaga,-66.301,-66.088
Lobodon carcinophaga,-66.055,-66.121
Lobodon carcinophaga,-72.193,-68.38
Lobodon carcinophaga,-72.061,-68.217
Lobodon carcinophaga,-72.2,-68.42
Lobodon carcinophaga,-72.264,-68.339
Lobodon carcinophaga,-72.223,-68.293
Lobodon carcinophaga,-72.254,-68.342
Lobodon carcinophaga,-72.168,-68.23
Lobodon carcinophaga,-72.193,-68.369
Lobodon carcinophaga,-66.05,-66.126
Lobodon carcinophaga,-72.127,-68.407
Lobodon carcinophaga,-72.124,-68.403
Lobodon carcinophaga,-66.054,-66.125
Lobodon carcinophaga,-72.191,-68.422
Lobodon carcinophaga,-72.337,-68.444
Lobodon carcinophaga,-66.054,-66.123
Lobodon carcinophaga,-72.216,-68.393
Lobodon carcinophaga,-72.213,-68.37
Lobodon carcinophaga,-66.05,-66.122
Lobodon carcinophaga,-72.21,-68.394
Lobodon carcinophaga,-72.245,-68.365
Lobodon carcinophaga,-71.967,-68.634
Lobodon carcinophaga,-72.049,-68.545
Lobodon carcinophaga,-72.027,-68.536
Lobodon carcinophaga,-72.092,-68.541
Lobodon carcinophaga,-66.047,-66.128
Lobodon carcinophaga,-66.072,-66.099
Lobodon carcinophaga,-66.111,-66.117
Lobodon carcinophaga,-66.1,-66.182
Lobodon carcinophaga,-66.058,-66.102
Lobodon carcinophaga,-66.047,-66.098
Lobodon carcinophaga,-72.099,-68.505
Lobodon carcinophaga,-72.089,-68.498
Lobodon carcinophaga,-71.976,-68.475
Lobodon carcinophaga,-72.019,-68.483
Lobodon carcinophaga,-65.588,-66.373
Lobodon carcinophaga,-72.043,-68.546
Lobodon carcinophaga,-65.987,-66.147
Lobodon carcinophaga,-72.37,-68.595
Lobodon carcinophaga,-65.998,-66.153
Lobodon carcinophaga,-72.111,-68.534
Lobodon carcinophaga,-72.281,-68.267
Lobodon carcinophaga,-65.954,-65.296
Lobodon carcinophaga,-72.45,-68.332
Lobodon carcinophaga,-65.966,-65.296
Lobodon carcinophaga,-72.398,-68.288
Lobodon carcinophaga,-65.88,-65.3
Lobodon carcinophaga,-72.365,-68.287
Lobodon carcinophaga,-65.673,-65.381
Lobodon carcinophaga,-72.419,-68.306
Lobodon carcinophaga,-70.927,-68.172
Lobodon carcinophaga,-66.003,-65.282
Lobodon carcinophaga,-72.427,-68.298
Lobodon carcinophaga,-66,-65.282
Lobodon carcinophaga,-72.43,-68.299
Lobodon carcinophaga,-65.96,-65.295
Lobodon carcinophaga,-72.421,-68.294
Lobodon carcinophaga,-65.978,-65.296
Lobodon carcinophaga,-66.042,-66.019
Lobodon carcinophaga,-66.041,-66.023
Lobodon carcinophaga,-66.006,-66.001
Lobodon carcinophaga,-65.999,-65.285
Lobodon carcinophaga,-66.012,-65.952
Lobodon carcinophaga,-68.502,-66.747
Lobodon carcinophaga,-68.425,-66.842
Lobodon carcinophaga,-68.427,-66.843
Lobodon carcinophaga,-66.067,-66.009
Lobodon carcinophaga,-68.424,-66.841
Lobodon carcinophaga,-66.194,-66.034
Lobodon carcinophaga,-68.433,-66.842
Lobodon carcinophaga,-66.115,-66.027
Lobodon carcinophaga,-68.428,-66.843
Lobodon carcinophaga,-71.285,-68.016
Lobodon carcinophaga,-68.425,-66.843
Lobodon carcinophaga,-71.049,-68.173
Lobodon carcinophaga,-66.019,-66.014
Lobodon carcinophaga,-66.028,-66.016
Lobodon carcinophaga,-68.386,-66.785
Lobodon carcinophaga,-66.045,-66.016
Lobodon carcinophaga,-68.729,-66.929
Lobodon carcinophaga,-66.003,-66.006
Lobodon carcinophaga,-68.426,-66.84
Lobodon carcinophaga,-71.007,-68.19
Lobodon carcinophaga,-70.91,-68.234
Lobodon carcinophaga,-70.96,-68.207
Lobodon carcinophaga,-70.669,-68.009
Lobodon carcinophaga,-72.393,-68.267
Lobodon carcinophaga,-71.007,-68.192
Lobodon carcinophaga,-66.004,-65.287
Lobodon carcinophaga,-72.4,-68.288
Lobodon carcinophaga,-71.033,-68.193
Lobodon carcinophaga,-65.946,-65.284
Lobodon carcinophaga,-71.007,-68.168
Lobodon carcinophaga,-71.019,-68.182
Lobodon carcinophaga,-72.431,-68.293
Lobodon carcinophaga,-66.026,-65.302
Lobodon carcinophaga,-72.408,-68.29
Lobodon carcinophaga,-65.976,-65.318
Lobodon carcinophaga,-72.438,-68.303
Lobodon carcinophaga,-66.06,-65.337
Lobodon carcinophaga,-72.463,-68.29
Lobodon carcinophaga,-66.038,-65.31
Lobodon carcinophaga,-72.149,-68.205
Lobodon carcinophaga,-72.411,-68.289
Lobodon carcinophaga,-65.998,-65.301
Lobodon carcinophaga,-72.098,-68.188
Lobodon carcinophaga,-65.995,-65.277
Lobodon carcinophaga,-72.434,-68.291
Lobodon carcinophaga,-65.962,-65.324
Lobodon carcinophaga,-72.458,-68.292
Lobodon carcinophaga,-65.992,-65.305
Lobodon carcinophaga,-65.936,-65.285
Lobodon carcinophaga,-65.965,-65.278
Lobodon carcinophaga,-68.114,-66.236
Lobodon carcinophaga,-68.245,-66.731
Lobodon carcinophaga,-68.167,-66.724
Lobodon carcinophaga,-68.343,-66.788
Lobodon carcinophaga,-66.68,-66.099
Lobodon carcinophaga,-67.924,-66.663
Lobodon carcinophaga,-67.059,-66.014
Lobodon carcinophaga,-67.973,-66.655
Lobodon carcinophaga,-68.045,-66.726
Lobodon carcinophaga,-67.692,-66.66
Lobodon carcinophaga,-72.041,-68.191
Lobodon carcinophaga,-65.968,-65.992
Lobodon carcinophaga,-65.925,-65.998
Lobodon carcinophaga,-67.873,-66.614
Lobodon carcinophaga,-67.407,-66.224
Lobodon carcinophaga,-67.962,-66.638
Lobodon carcinophaga,-71.289,-68.132
Lobodon carcinophaga,-71.1,-68.134
Lobodon carcinophaga,-71.108,-68.131
Lobodon carcinophaga,-71.009,-68.12
Lobodon carcinophaga,-72.463,-68.303
Lobodon carcinophaga,-72.096,-68.182
Lobodon carcinophaga,-72.438,-68.298
Lobodon carcinophaga,-72.032,-68.186
Lobodon carcinophaga,-65.949,-65.278
Lobodon carcinophaga,-71.49,-68.155
Lobodon carcinophaga,-72.454,-68.297
Lobodon carcinophaga,-71.212,-68.121
Lobodon carcinophaga,-72.464,-68.274
Lobodon carcinophaga,-72.455,-68.28
Lobodon carcinophaga,-72.451,-68.282
Lobodon carcinophaga,-72.441,-68.283
Lobodon carcinophaga,-72.459,-68.277
Lobodon carcinophaga,-72.487,-68.282
Lobodon carcinophaga,-68.232,-66.587
Lobodon carcinophaga,-65.912,-66.067
Lobodon carcinophaga,-65.958,-66.062
Lobodon carcinophaga,-67.641,-66.598
Lobodon carcinophaga,-67.717,-66.595
Lobodon carcinophaga,-67.722,-66.601
Lobodon carcinophaga,-67.806,-66.595
Lobodon carcinophaga,-66,-66.082
Lobodon carcinophaga,-67.484,-66.602
Lobodon carcinophaga,-65.904,-66.053
Lobodon carcinophaga,-67.614,-66.588
Lobodon carcinophaga,-65.852,-66.062
Lobodon carcinophaga,-67.699,-66.576
Lobodon carcinophaga,-65.916,-66.07
Lobodon carcinophaga,-67.632,-66.602
Lobodon carcinophaga,-65.913,-66.062
Lobodon carcinophaga,-65.905,-66.066
Lobodon carcinophaga,-65.927,-66.062
Lobodon carcinophaga,-65.987,-66.054
Lobodon carcinophaga,-67.501,-66.593
Lobodon carcinophaga,-65.942,-66.059
Lobodon carcinophaga,-72.466,-68.279
Lobodon carcinophaga,-72.445,-68.284
Lobodon carcinophaga,-72.493,-68.298
Lobodon carcinophaga,-72.473,-68.296
Lobodon carcinophaga,-72.601,-68.302
Lobodon carcinophaga,-72.586,-68.337
Lobodon carcinophaga,-72.531,-68.328
Lobodon carcinophaga,-72.514,-68.314
Lobodon carcinophaga,-72.556,-68.34
Lobodon carcinophaga,-67.632,-66.566
Lobodon carcinophaga,-66.029,-66.011
Lobodon carcinophaga,-67.478,-66.6
Lobodon carcinophaga,-66.023,-66.014
Lobodon carcinophaga,-66.012,-66.026
Lobodon carcinophaga,-67.473,-66.59
Lobodon carcinophaga,-67.543,-66.586
Lobodon carcinophaga,-67.552,-66.586
Lobodon carcinophaga,-67.537,-66.587
Lobodon carcinophaga,-63.874,-66.549
Lobodon carcinophaga,-67.457,-66.594
Lobodon carcinophaga,-66.024,-66.016
Lobodon carcinophaga,-67.533,-66.6
Lobodon carcinophaga,-70.906,-68.235
Lobodon carcinophaga,-67.469,-66.599
Lobodon carcinophaga,-70.801,-68.275
Lobodon carcinophaga,-66.026,-66.012
Lobodon carcinophaga,-67.502,-66.597
Lobodon carcinophaga,-70.845,-68.278
Lobodon carcinophaga,-65.924,-66.069
Lobodon carcinophaga,-65.946,-66.068
Lobodon carcinophaga,-65.942,-66.067
Lobodon carcinophaga,-65.872,-66.058
Lobodon carcinophaga,-70.708,-68.287
Lobodon carcinophaga,-70.67,-68.36
Lobodon carcinophaga,-72.5,-68.297
Lobodon carcinophaga,-70.618,-68.412
Lobodon carcinophaga,-70.746,-68.279
Lobodon carcinophaga,-72.556,-68.328
Lobodon carcinophaga,-70.782,-68.283
Lobodon carcinophaga,-72.422,-68.33
Lobodon carcinophaga,-70.725,-68.331
Lobodon carcinophaga,-72.475,-68.263
Lobodon carcinophaga,-70.788,-68.333
Lobodon carcinophaga,-72.404,-68.352
Lobodon carcinophaga,-66.485,-65.459
Lobodon carcinophaga,-66.492,-65.444
Lobodon carcinophaga,-66.71,-65.566
Lobodon carcinophaga,-66.625,-65.504
Lobodon carcinophaga,-66.814,-66.341
Lobodon carcinophaga,-66.747,-66.33
Lobodon carcinophaga,-66.798,-66.296
Lobodon carcinophaga,-66.698,-66.268
Lobodon carcinophaga,-67.086,-66.48
Lobodon carcinophaga,-65.595,-66.755
Lobodon carcinophaga,-67.173,-66.411
Lobodon carcinophaga,-67.117,-66.351
Lobodon carcinophaga,-66.363,-65.481
Lobodon carcinophaga,-66.405,-65.496
Lobodon carcinophaga,-66.355,-65.482
Lobodon carcinophaga,-66.68,-66.248
Lobodon carcinophaga,-66.447,-65.511
Lobodon carcinophaga,-66.403,-65.496
Lobodon carcinophaga,-66.644,-66.273
Lobodon carcinophaga,-66.402,-65.497
Lobodon carcinophaga,-66.399,-65.497
