date,year,month,yt_ocean,xt_ocean,yu_ocean,xu_ocean,season_year,life_stage,decade,sector,zone,presence,bottom_slope_deg,dist_shelf_km,dist_coast_km,depth_m,freez_pot_Wm2,SIT_m,SIC,SST_degC,bottom_temp_degC,SSS_PSU,bottom_sal_PSU,vel_lat_surf_msec,vel_lat_bottom_msec,vel_lon_surf_msec,vel_lon_bottom_msec,lt_pack_ice,dist_ice_edge_lon
Dec-99,1999,12,-65.269,75.35,-65.248,75.4,summer,weaning,1990,East Indian,Antarctic,0,89.89759827,67.84119419,187.2276881,3177.8333,-3199.8125,0.49808165,0.61269385,-1.4492798,-0.247314453,33.996162,34.6678772,0.003902733,0.011725075,-0.008425127,0.00879188,0.583333333,629.9154594
Dec-99,1999,12,-65.269,75.45,-65.248,75.5,summer,weaning,1990,East Indian,Antarctic,0,89.9285965,67.84119419,184.057519,3228.35,-3198.6775,0.5026826,0.6124493,-1.4493408,-0.251708984,33.994774,34.66738892,0.002515954,0.01102068,-0.00763459,0.011336857,0.583333333,632.0989861
Dec-05,2005,12,-65.269,75.55,-65.248,75.6,summer,weaning,2000,Central Indian,Antarctic,0,89.93199921,67.84119419,180.9458649,3286.1191,-6232.0728,0.8709074,0.49969715,-1.0830383,-0.245178223,33.996033,34.66772842,-0.025718944,0.017660739,-0.05614406,0.017632829,0.583333333,607.2024234
Dec-99,1999,12,-65.269,75.65,-65.248,75.7,summer,weaning,1990,East Indian,Antarctic,0,89.89336395,68.00417494,177.8958046,3286.1191,-3227.2908,0.50484836,0.6087146,-1.4456787,-0.252655029,33.990856,34.66734695,-0.0051362,0.009107556,-0.004179352,0.013652902,0.583333333,636.5646568
Dec-99,1999,12,-65.269,75.65,-65.248,75.7,summer,weaning,1990,Central Indian,Antarctic,0,89.89336395,68.00417494,177.8958046,3286.1191,-3227.2908,0.50484836,0.6087146,-1.4456787,-0.252655029,33.990856,34.66734695,-0.0051362,0.009107556,-0.004179352,0.013652902,0.583333333,636.5646568
Dec-97,1997,12,-65.269,75.75,-65.248,75.8,summer,weaning,1990,Central Indian,Antarctic,0,89.32506561,68.49078983,174.9105682,3286.1191,-3485.3318,0.35753345,0.5720249,-1.4112854,-0.254302979,33.931194,34.66585159,-0.028395085,0.004791791,-0.033113267,0.011722249,0.571428571,650.7254078
Nov-87,1987,11,-65.269,75.75,-65.248,75.8,autumn,weaning,1980,Central Indian,Antarctic,0,89.32506561,68.49078983,174.9105682,3286.1191,-689.1605,0.77297354,0.9093897,-1.7643433,-0.344573975,34.214737,34.65588379,-0.016339932,0.027652405,-0.022429341,0.015052772,0.583333333,562.8364559
Dec-97,1997,12,-65.269,75.85,-65.248,75.9,summer,weaning,1990,Central Indian,Antarctic,0,89.53302002,69.29421989,171.9935388,3286.1191,-3514.4717,0.35088056,0.5643542,-1.4075928,-0.253631592,33.927837,34.66595078,-0.032121208,0.008772468,-0.035703164,0.007500716,0.571428571,653.1932432
Dec-99,1999,12,-65.269,75.85,-65.248,75.9,summer,weaning,1990,East Indian,Antarctic,0,89.53302002,69.29421989,171.9935388,3286.1191,-3247.0178,0.50954306,0.6034096,-1.4433899,-0.25869751,33.99222,34.66661453,-0.008416954,-5.16E-05,-0.000727052,0.00871902,0.583333333,640.9554953
Dec-99,1999,12,-65.269,75.85,-65.248,75.9,summer,weaning,1990,Central Indian,Subantarctic,0,89.53302002,69.29421989,171.9935388,3286.1191,-3247.0178,0.50954306,0.6034096,-1.4433899,-0.25869751,33.99222,34.66661453,-0.008416954,-5.16E-05,-0.000727052,0.00871902,0.583333333,640.9554953
Dec-99,1999,12,-65.269,75.95,-65.248,76,summer,weaning,1990,East Indian,Antarctic,0,89.47042847,70.40361772,169.1482529,3278.3,-3259.8242,0.51977694,0.6009622,-1.441742,-0.265808105,33.990547,34.66571045,-0.007594166,-0.006460653,-0.000130856,0.008090786,0.583333333,642.2791419
Dec-99,1999,12,-65.269,76.15,-65.248,76.2,summer,weaning,1990,East Indian,Antarctic,0,89.92922211,68.49078983,162.5010867,3232.4666,-3288.801,0.5642023,0.5949474,-1.4382324,-0.270294189,33.990265,34.66513062,-0.006528647,0.00771784,0.000636557,0.012034102,0.583333333,645.0397201
Dec-99,1999,12,-65.269,76.15,-65.248,76.2,summer,weaning,1990,Central Indian,Antarctic,0,89.92922211,68.49078983,162.5010867,3232.4666,-3288.801,0.5642023,0.5949474,-1.4382324,-0.270294189,33.990265,34.66513062,-0.006528647,0.00771784,0.000636557,0.012034102,0.583333333,645.0397201
Dec-97,1997,12,-65.269,76.35,-65.248,76.4,summer,weaning,1990,Central Indian,Antarctic,0,89.94302368,67.84119419,155.5927209,3323.307,-3912.421,0.35639015,0.52667433,-1.3589172,-0.321563721,33.91663,34.6574173,-0.027275892,0.020329714,-0.045971233,-0.00164593,0.571428571,665.9732248
Dec-97,1997,12,-65.269,76.45,-65.248,76.5,summer,weaning,1990,Central Indian,Antarctic,0,89.87282562,67.84119419,152.1301086,3336.4666,-4127.4644,0.38397017,0.5218671,-1.3327942,-0.333770752,33.91356,34.65581894,-0.026524348,0.015748961,-0.04791948,-0.003075282,0.571428571,668.6149802
Dec-99,1999,12,-65.269,76.45,-65.248,76.5,summer,weaning,1990,East Indian,Antarctic,0,89.87282562,67.84119419,152.1301086,3336.4666,-3496.2258,0.6506828,0.5694523,-1.4119568,-0.289978027,33.967808,34.66257095,-0.01802299,0.013803468,-0.00221333,0.00370383,0.571428571,649.0845838
Nov-87,1987,11,-65.269,76.45,-65.248,76.5,autumn,weaning,1980,Central Indian,Antarctic,0,89.87282562,67.84119419,152.1301086,3336.4666,-760.0362,0.84697473,0.9103743,-1.7521973,-0.346557617,34.14832,34.65637589,-0.015416563,0.024446703,-0.017231124,0.004659476,0.571428571,573.3925097
Dec-97,1997,12,-65.269,76.55,-65.248,76.6,summer,weaning,1990,Central Indian,Antarctic,0,89.70461273,68.00417494,148.7272968,3357.7,-4160.943,0.41505414,0.51857316,-1.328186,-0.337982178,33.90296,34.65530777,-0.033710115,0.009304764,-0.049272325,-0.008305318,0.571428571,671.2845285
Dec-99,1999,12,-65.269,76.55,-65.248,76.6,summer,weaning,1990,East Indian,Antarctic,0,89.70461273,68.00417494,148.7272968,3357.7,-3598.3484,0.6712725,0.55582523,-1.398407,-0.295684814,33.945156,34.66187668,-0.023192272,0.009572929,-0.007521205,-0.002364344,0.571428571,650.4740931
Dec-99,1999,12,-65.269,76.55,-65.248,76.6,summer,weaning,1990,Central Indian,Antarctic,0,89.70461273,68.00417494,148.7272968,3357.7,-3598.3484,0.6712725,0.55582523,-1.398407,-0.295684814,33.945156,34.66187668,-0.023192272,0.009572929,-0.007521205,-0.002364344,0.571428571,650.4740931
Nov-98,1998,11,-65.269,76.65,-65.248,76.7,autumn,weaning,1990,Central Indian,Antarctic,0,89.86338806,67.84119419,145.3884931,3374.9167,-587.34314,1.0750694,0.8865609,-1.7752075,-0.288696289,34.1881,34.66256332,-0.026613044,0.010173122,-0.04788622,-0.003157421,0.583333333,581.0123037
Dec-99,1999,12,-65.269,76.65,-65.248,76.7,summer,weaning,1990,Central Indian,Antarctic,0,89.86338806,67.84119419,145.3884931,3374.9167,-3790.186,0.6888647,0.54035467,-1.3739014,-0.292419434,33.920616,34.66248703,-0.018233432,0.008372582,-0.013834081,-0.011790556,0.571428571,651.9007463
Nov-00,2000,11,-65.269,76.85,-65.248,76.9,autumn,weaning,2000,Central Indian,Antarctic,0,89.90692902,67.84119419,138.921319,3374.4834,-612.0543,1.2049549,0.8766804,-1.7731323,-0.318115234,34.20489,34.66004181,-0.019399429,-0.007977047,-0.029976944,-0.021051396,0.583333333,788.23678
Dec-99,1999,12,-65.269,76.85,-65.248,76.9,summer,weaning,1990,East Indian,Antarctic,0,89.90692902,67.84119419,138.921319,3374.4834,-4067.5244,0.7285323,0.5215358,-1.3388977,-0.291503906,33.89232,34.66270065,-0.012395339,0.005519895,-0.016812725,-0.025039019,0.583333333,654.8644937
Dec-99,1999,12,-65.269,76.95,-65.248,77,summer,weaning,1990,East Indian,Antarctic,0,89.91088867,67.84119419,135.8029872,3362.9,-4100.706,0.7452158,0.5186054,-1.3347168,-0.290222168,33.88951,34.66287231,-0.011215207,0.006387678,-0.0150442,-0.025521686,0.583333333,656.4010821
Dec-99,1999,12,-65.269,76.95,-65.248,77,summer,weaning,1990,Central Indian,Antarctic,0,89.91088867,67.84119419,135.8029872,3362.9,-4100.706,0.7452158,0.5186054,-1.3347168,-0.290222168,33.88951,34.66287231,-0.011215207,0.006387678,-0.0150442,-0.025521686,0.583333333,656.4010821
Nov-98,1998,11,-65.269,76.95,-65.248,77,autumn,weaning,1990,Central Indian,Antarctic,0,89.91088867,67.84119419,135.8029872,3362.9,-804.7805,1.032542,0.8880149,-1.7484741,-0.288574219,34.179634,34.66255569,-0.033367213,-0.004076875,-0.043220356,-0.015892716,0.583333333,581.7463009
Dec-99,1999,12,-65.269,77.05,-65.248,77.1,summer,weaning,1990,Central Indian,Antarctic,0,89.92317963,67.84119419,132.7687667,3376.6167,-4122.6543,0.7546965,0.51732314,-1.3320007,-0.289978027,33.888252,34.6628685,-0.00988528,0.004457413,-0.01287734,-0.023595223,0.583333333,657.9738034
Dec-99,1999,12,-65.269,77.15,-65.248,77.2,summer,weaning,1990,East Indian,Antarctic,0,89.92384338,67.84119419,129.8245628,3417,-4185.7676,0.7541998,0.51537955,-1.3240662,-0.288818359,33.88237,34.66294861,-0.009131481,-0.004768633,-0.010160672,-0.020933738,0.583333333,659.5823953
Dec-99,1999,12,-65.269,77.25,-65.248,77.3,summer,weaning,1990,Central Indian,Antarctic,0,89.92622375,67.84119419,126.9766452,3372.7666,-4298.171,0.7458835,0.5126714,-1.3100891,-0.286712646,33.87522,34.6632576,-0.009777386,-0.011728507,-0.00748243,-0.016130423,0.583333333,661.2265922
Nov-96,1996,11,-65.269,77.25,-65.248,77.3,autumn,weaning,1990,Central Indian,Antarctic,0,89.92622375,67.84119419,126.9766452,3372.7666,-506.6475,0.8561727,0.9274568,-1.785553,-0.28213501,34.198956,34.66146088,-0.030804578,-0.021237783,-0.0670226,-0.039591521,0.55952381,565.4244675
Nov-86,1986,11,-65.269,77.25,-65.248,77.3,autumn,weaning,1980,Central Indian,Antarctic,0,89.92622375,67.84119419,126.9766452,3372.7666,-1109.187,0.6280021,0.8740755,-1.7022705,-0.344207764,34.00441,34.65561295,-0.007650648,-0.001232963,-0.010497336,-0.016319675,0.55952381,711.611443
Dec-97,1997,12,-65.269,77.25,-65.248,77.3,summer,weaning,1990,Central Indian,Antarctic,0,89.92622375,67.84119419,126.9766452,3372.7666,-4460.504,0.49979433,0.5054357,-1.2886047,-0.32131958,33.839977,34.65755844,-0.019058123,-0.013266915,-0.009649614,-0.008792587,0.571428571,672.6872278
Dec-99,1999,12,-65.269,77.25,-65.248,77.3,summer,weaning,1990,East Indian,Antarctic,0,89.92622375,67.84119419,126.9766452,3372.7666,-4298.171,0.7458835,0.5126714,-1.3100891,-0.286712646,33.87522,34.6632576,-0.009777386,-0.011728507,-0.00748243,-0.016130423,0.583333333,661.2265922
Dec-97,1997,12,-65.269,77.35,-65.248,77.4,summer,weaning,1990,Central Indian,Antarctic,0,89.86273193,68.00417494,124.2316433,3323.307,-4680.102,0.48829997,0.5001971,-1.2618103,-0.320831299,33.835133,34.65762711,0.001559148,-0.001873024,-0.005392208,-0.005750244,0.571428571,668.5068844
Dec-99,1999,12,-65.269,77.35,-65.248,77.4,summer,weaning,1990,Central Indian,Antarctic,0,89.86273193,68.00417494,124.2316433,3323.307,-4417.0083,0.73137856,0.5092985,-1.2955627,-0.282958984,33.872036,34.66376114,-0.012147144,0.000210036,-0.006498558,-0.011138248,0.583333333,662.9061253
Dec-99,1999,12,-65.269,77.45,-65.248,77.5,summer,weaning,1990,East Indian,Antarctic,0,89.76229858,68.49078983,121.5965344,3329.8333,-4522.2354,0.71146476,0.5048203,-1.2828369,-0.279876709,33.871624,34.66414261,-0.015021509,-0.000945393,-0.006947583,-0.008844543,0.583333333,664.6207226
Dec-99,1999,12,-65.269,77.45,-65.248,77.5,summer,weaning,1990,Central Indian,Antarctic,0,89.76229858,68.49078983,121.5965344,3329.8333,-4522.2354,0.71146476,0.5048203,-1.2828369,-0.279876709,33.871624,34.66414261,-0.015021509,-0.000945393,-0.006947583,-0.008844543,0.583333333,664.6207226
Dec-99,1999,12,-65.269,77.55,-65.248,77.6,summer,weaning,1990,East Indian,Antarctic,0,89.80250549,69.29421989,118.6759561,3335.3833,-4628.7036,0.68929064,0.50026304,-1.269989,-0.275146484,33.87171,34.664814,-0.014839855,0.001389366,-0.006705832,-0.007227902,0.583333333,666.3701094
Dec-99,1999,12,-65.269,77.65,-65.248,77.7,summer,weaning,1990,East Indian,Antarctic,0,89.82781219,70.40361772,115.7227796,3333.95,-4703.077,0.6684498,0.49761924,-1.2609558,-0.270965576,33.87079,34.66539764,-0.0126549,-0.000197698,-0.004186279,-0.007012887,0.583333333,668.1540082
Nov-87,1987,11,-65.269,77.65,-65.248,77.7,autumn,weaning,1980,Central Indian,Antarctic,0,89.82781219,70.40361772,115.7227796,3333.95,-804.66644,0.85811454,0.8932081,-1.7426758,-0.359375,34.071995,34.6545105,-0.03424915,-0.017560456,-0.025457408,-0.027646229,0.55952381,595.9556315
Nov-87,1987,11,-65.269,77.75,-65.248,77.8,autumn,weaning,1980,Central Indian,Antarctic,0,89.86833191,71.80480026,112.878186,3333.6667,-870.78705,0.8395052,0.8925897,-1.7347107,-0.352355957,34.072086,34.65558624,-0.029017532,-0.01501181,-0.019043982,-0.030986631,0.55952381,598.074891
Dec-97,1997,12,-65.269,77.85,-65.248,77.9,summer,weaning,1990,Central Indian,Antarctic,0,89.89725494,73.4810742,110.1505955,3328.55,-5423.3394,0.5199658,0.48834398,-1.170929,-0.279510498,33.814896,34.66336441,-0.002860109,0.011463217,-0.040545743,-0.016314864,0.571428571,647.7518179
Dec-99,1999,12,-65.269,77.85,-65.248,77.9,summer,weaning,1990,Central Indian,Antarctic,0,89.89725494,73.4810742,110.1505955,3328.55,-4787.298,0.62916446,0.49506077,-1.2505493,-0.266693115,33.86645,34.66593552,-0.008078044,0.003474033,0.006313614,-0.003055241,0.583333333,671.7108028
Dec-99,1999,12,-65.269,77.85,-65.248,77.9,summer,weaning,1990,East Indian,Antarctic,0,89.89725494,73.4810742,110.1505955,3328.55,-4787.298,0.62916446,0.49506077,-1.2505493,-0.266693115,33.86645,34.66593552,-0.008078044,0.003474033,0.006313614,-0.003055241,0.583333333,671.7108028
Dec-13,2013,12,-65.269,77.95,-65.248,78,summer,weaning,2010,East Indian,Antarctic,0,89.87080383,75.41409388,107.5489177,3323.307,-6061.1895,0.5638537,0.49215186,-1.0752258,-0.307495117,33.54065,34.66192627,-0.028221698,0.001855055,-0.015798708,-0.013008658,0.583333333,382.063992
Nov-98,1998,11,-65.269,78.05,-65.248,78.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.72080231,77.58466661,105.082512,3342.8333,-618.74475,0.9259908,0.88868374,-1.7711182,-0.322479248,34.182774,34.65810013,-0.02645152,0.012468853,-0.043093722,-0.009774175,0.583333333,587.8269289
Dec-99,1999,12,-65.269,78.15,-65.248,78.2,summer,weaning,1990,East Indian,Antarctic,0,89.26331329,79.97344711,102.7611254,3345.0667,-4929.7007,0.5688606,0.4841829,-1.2327881,-0.257873535,33.856335,34.66705322,-0.015401861,0.001556561,0.022912718,0.014534191,0.583333333,677.1301755
Dec-99,1999,12,-65.269,78.25,-65.248,78.3,summer,weaning,1990,East Indian,Antarctic,0,89.32258606,82.56149143,100.5948042,3340.7,-4992.898,0.5514754,0.4774872,-1.2249146,-0.259002686,33.851677,34.66688538,-0.01865733,0.003543312,0.026131352,0.018356854,0.583333333,679.0040563
Dec-99,1999,12,-65.269,78.25,-65.248,78.3,summer,weaning,1990,Central Indian,Antarctic,0,89.32258606,82.56149143,100.5948042,3340.7,-4992.898,0.5514754,0.4774872,-1.2249146,-0.259002686,33.851677,34.66688538,-0.01865733,0.003543312,0.026131352,0.018356854,0.583333333,679.0040563
Nov-87,1987,11,-65.269,78.35,-65.248,78.4,autumn,weaning,1980,Central Indian,Antarctic,0,89.68492889,85.33066456,98.59377598,3357.05,-1033.9296,0.68740964,0.8931026,-1.7154236,-0.368041992,34.079716,34.65354538,-0.005169799,0.013496266,-0.018065313,-0.006819281,0.571428571,609.9710336
Dec-99,1999,12,-65.269,78.35,-65.248,78.4,summer,weaning,1990,Central Indian,Antarctic,0,89.68492889,85.33066456,98.59377598,3357.05,-5082.925,0.5386516,0.4696183,-1.2137451,-0.258789063,33.846245,34.66695023,-0.022271784,0.004754507,0.027133297,0.019590672,0.571428571,680.9111815
Dec-99,1999,12,-65.269,78.35,-65.248,78.4,summer,weaning,1990,East Indian,Antarctic,0,89.68492889,85.33066456,98.59377598,3357.05,-5082.925,0.5386516,0.4696183,-1.2137451,-0.258789063,33.846245,34.66695023,-0.022271784,0.004754507,0.027133297,0.019590672,0.571428571,680.9111815
Dec-99,1999,12,-65.269,78.45,-65.248,78.5,summer,weaning,1990,East Indian,Antarctic,0,89.73799896,88.26391346,96.76830048,3371.1,-5182.0527,0.5296561,0.45983,-1.2015381,-0.257873535,33.84195,34.66710663,-0.025607338,0.005378185,0.024559304,0.017449569,0.571428571,682.851268
Dec-97,1997,12,-65.269,78.65,-65.248,78.7,summer,weaning,1990,Central Indian,Antarctic,0,89.69955444,94.56070221,93.50363385,3389.9,-5739.245,0.7101958,0.48624703,-1.1314392,-0.306396484,33.78995,34.65984344,-0.032040756,-0.021400081,-0.04372994,-0.018239841,0.571428571,615.102546
Dec-99,1999,12,-65.269,78.65,-65.248,78.7,summer,weaning,1990,East Indian,Antarctic,0,89.69955444,94.56070221,93.50363385,3389.9,-5401.6357,0.5217711,0.43497038,-1.1743469,-0.265289307,33.829296,34.66625214,-0.029836647,-0.010062204,0.010720064,0.010005089,0.571428571,686.8291847
Dec-97,1997,12,-65.269,78.75,-65.248,78.8,summer,weaning,1990,Central Indian,Antarctic,0,88.92153931,97.8965546,91.10821809,3379.1167,-5754.5854,0.7316166,0.4870151,-1.1295776,-0.300384521,33.789913,34.66075134,-0.030077014,-0.013699957,-0.03702969,-0.013893785,0.571428571,611.0745011
Nov-96,1996,11,-65.269,78.75,-65.248,78.8,autumn,weaning,1990,Central Indian,Antarctic,0,88.92153931,97.8965546,91.10821809,3379.1167,-669.3781,0.7496115,0.92822206,-1.763031,-0.296203613,34.146114,34.66006851,-0.026581727,-0.000186967,-0.054461725,-0.005800628,0.55952381,596.9354147
Dec-99,1999,12,-65.269,78.75,-65.248,78.8,summer,weaning,1990,Central Indian,Antarctic,0,88.92153931,97.8965546,91.10821809,3379.1167,-5468.9673,0.5286594,0.42551625,-1.1657104,-0.274200439,33.82,34.66495132,-0.03406873,-0.012037857,0.004561239,0.004987563,0.571428571,688.8664409
Nov-98,1998,11,-65.269,78.85,-65.248,78.9,autumn,weaning,1990,Central Indian,Antarctic,0,89.45510101,100.5772739,88.88530975,3384.0833,-897.4481,0.96072036,0.88473314,-1.735199,-0.30166626,34.140938,34.66093445,-0.04558288,-0.011449168,-0.046620905,-0.003016817,0.583333333,595.5185804
Dec-99,1999,12,-65.269,78.85,-65.248,78.9,summer,weaning,1990,Central Indian,Antarctic,0,89.45510101,100.5772739,88.88530975,3384.0833,-5525.3486,0.5390644,0.4169471,-1.1584167,-0.282562256,33.81128,34.66390228,-0.04143536,-0.011985062,0.003585608,0.000548207,0.571428571,690.9355109
Dec-99,1999,12,-65.269,78.85,-65.248,78.9,summer,weaning,1990,East Indian,Antarctic,0,89.45510101,100.5772739,88.88530975,3384.0833,-5525.3486,0.5390644,0.4169471,-1.1584167,-0.282562256,33.81128,34.66390228,-0.04143536,-0.011985062,0.003585608,0.000548207,0.571428571,690.9355109
Dec-85,1985,12,-65.269,78.95,-65.248,79,summer,weaning,1980,Central Indian,Antarctic,0,89.59716797,102.229512,86.8481618,3399.75,-2020.345,1.0512426,0.69825864,-1.5794678,-0.334716797,33.768616,34.65646362,-0.039598603,-0.005478022,0.030257074,-0.0085048,0.571428571,625.0815375
Nov-98,1998,11,-65.269,79.05,-65.248,79.1,autumn,weaning,1990,Central Indian,Antarctic,0,89.63113403,104.0703307,85.01013509,3420.55,-1029.0177,0.9692798,0.88222647,-1.7191162,-0.302490234,34.137375,34.66080856,-0.045884755,-0.006991407,-0.047530137,-0.002364054,0.583333333,597.8584652
Dec-99,1999,12,-65.269,79.15,-65.248,79.2,summer,weaning,1990,Central Indian,Antarctic,0,89.61471558,106.0899093,83.384403,3413.3167,-5948.396,0.5799628,0.4026559,-1.1062317,-0.315460205,33.790695,34.659729,-0.030269464,-0.007056203,0.016370602,8.87E-05,0.571428571,697.3307007
Nov-84,1984,11,-65.269,79.55,-65.248,79.6,autumn,weaning,1980,Central Indian,Antarctic,0,89.93144989,115.7563474,76.79435539,3377.4333,-871.0892,0.5621942,0.90731686,-1.7431946,-0.347625732,34.23016,34.6559639,-0.025798654,0.006653427,-0.019166168,-0.008228537,0.571428571,783.9860611
Dec-99,1999,12,-65.269,79.65,-65.248,79.7,summer,weaning,1990,East Indian,Antarctic,0,89.9095993,118.5213975,75.09790823,3367.1333,-7440.7554,0.5930567,0.3792641,-0.92419434,-0.327545166,33.757656,34.65805054,-0.027678216,0.007203667,-0.025658395,-0.014572462,0.583333333,708.5984286
Dec-81,1981,12,-65.269,79.75,-65.248,79.8,summer,weaning,1980,Central Indian,Antarctic,0,89.89768982,121.407487,73.24538934,3372.7666,-2719.1052,0.6753347,0.6529967,-1.5014038,-0.38482666,33.885777,34.64966965,0.019054284,0.016123699,0.050346963,-0.003709318,0.583333333,529.7056502
Dec-99,1999,12,-65.269,79.75,-65.248,79.8,summer,weaning,1990,Central Indian,Antarctic,0,89.89768982,121.407487,73.24538934,3372.7666,-7531.6777,0.6009124,0.37842333,-0.91290283,-0.328735352,33.752342,34.65793991,-0.014770069,0.006513602,-0.022806052,-0.016317541,0.583333333,710.9406994
Dec-99,1999,12,-65.269,79.85,-65.248,79.9,summer,weaning,1990,East Indian,Antarctic,0,89.85673523,124.4061851,70.92721448,3379.7334,-7520.005,0.60871345,0.3795523,-0.9143677,-0.326568604,33.752926,34.65822983,-0.007490835,0.005195011,-0.01888812,-0.017500449,0.583333333,713.3118612
Dec-97,1997,12,-65.269,79.85,-65.248,79.9,summer,weaning,1990,Central Indian,Antarctic,0,89.85673523,124.4061851,70.92721448,3379.7334,-3408.3538,1.2798985,0.64515406,-1.4120483,-0.300567627,33.7727,34.66096497,-0.017854547,-0.005889315,-0.012597743,-0.015292144,0.583333333,567.6600081
