transect_code,dt_trans_start_gmt,dt_trans_end_gmt,lat_trans_start,lon_trans_start,lat_trans_end,lon_trans_end,area_name,transect_id,transect_length_km,altitude_m,duration_trans_hms,segment_id,segment_label,lat_seg_start,lon_seg_start,lat_seg_end,lon_seg_end,segment_length_km,dt_seg_start_gmt,dt_seg_end_gmt,duration_seg_hms,observer,side_helicopter,sampling_method,species,number_ind,distance_interval,distance_helip_m,comment_inconsistencies,comment_individual,comment_dup,time_obs,lat_obs,lon_obs,floe_class,segment_sic,segment_si_surface,air_temp_trans_C,wind_speed_trans_ms,vis_trans_m,comment,basisOfRecord
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,9,SEAFOS_20140127_14_9,-74.517289,-35.914436,-74.464377,-35.898338,5.899,2014-01-27T15:40:13Z,2014-01-27T15:43:14Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,217,NA,15:42:25,-74.478073,-35.903294,Medium floes,Close pack ice,Rough,-2.2,3.6,53748,NA,HUMAN_OBSERVATION
SEAFOS_20140127_14,2014-01-27T15:16:13Z,2014-01-27T15:44:46Z,-74.949458,-36.019896,-74.436831,-35.88423,Filchner Outflow,14,57.102,60,00:28:33,10,SEAFOS_20140127_14_10,-74.464377,-35.898338,-74.436831,-35.88423,3.09,2014-01-27T15:43:14Z,2014-01-27T15:44:46Z,00:01:32,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 4 (105.6 m - 167.5 m),136.55,NA,218,NA,15:43:21,-74.460869,-35.895924,Medium floes,Close pack ice,Rough,-2.2,3.6,53748,Full segment not flown (bad visability ahead),HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,1,SEAFOS_20140127_15_1,-74.178377,-36.694165,-74.23238,-36.710057,6.02,2014-01-27T16:03:45Z,2014-01-27T16:06:44Z,00:02:59,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,221,NA,16:05:17,-74.205048,-36.704395,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,2,SEAFOS_20140127_15_2,-74.23238,-36.710057,-74.291912,-36.725514,6.632,2014-01-27T16:06:44Z,2014-01-27T16:09:46Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,222,NA,16:07:07,-74.240417,-36.711819,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,2,SEAFOS_20140127_15_2,-74.23238,-36.710057,-74.291912,-36.725514,6.632,2014-01-27T16:06:44Z,2014-01-27T16:09:46Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,223,NA,16:07:12,-74.242508,-36.712643,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,2,SEAFOS_20140127_15_2,-74.23238,-36.710057,-74.291912,-36.725514,6.632,2014-01-27T16:06:44Z,2014-01-27T16:09:46Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,225,NA,16:07:39,-74.252464,-36.715382,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,2,SEAFOS_20140127_15_2,-74.23238,-36.710057,-74.291912,-36.725514,6.632,2014-01-27T16:06:44Z,2014-01-27T16:09:46Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,227,NA,16:08:57,-74.277878,-36.721764,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,4,SEAFOS_20140127_15_4,-74.3465,-36.739492,-74.39846,-36.756138,5.795,2014-01-27T16:12:45Z,2014-01-27T16:15:45Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,229,NA,16:13:30,-74.359222,-36.74313,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,4,SEAFOS_20140127_15_4,-74.3465,-36.739492,-74.39846,-36.756138,5.795,2014-01-27T16:12:45Z,2014-01-27T16:15:45Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,230,NA,16:14:43,-74.378983,-36.749741,Small floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,6,SEAFOS_20140127_15_6,-74.453712,-36.771842,-74.508522,-36.792007,6.12,2014-01-27T16:18:45Z,2014-01-27T16:21:52Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,232,NA,16:20:01,-74.476204,-36.781773,Large floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,6,SEAFOS_20140127_15_6,-74.453712,-36.771842,-74.508522,-36.792007,6.12,2014-01-27T16:18:45Z,2014-01-27T16:21:52Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,234,NA,16:20:34,-74.485107,-36.785606,Large floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,6,SEAFOS_20140127_15_6,-74.453712,-36.771842,-74.508522,-36.792007,6.12,2014-01-27T16:18:45Z,2014-01-27T16:21:52Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,236,NA,16:20:48,-74.490059,-36.787117,Large floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140127_15,2014-01-27T16:03:45Z,2014-01-27T16:24:47Z,-74.178377,-36.694165,-74.558729,-36.806653,Filchner Outflow,15,42.399,60,00:21:02,6,SEAFOS_20140127_15_6,-74.453712,-36.771842,-74.508522,-36.792007,6.12,2014-01-27T16:18:45Z,2014-01-27T16:21:52Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,237,NA,16:21:41,-74.504959,-36.791267,Large floes,Close pack ice,Rough,-2.3,4.6,53629,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,2,SEAFOS_20140128_16_2,-74.229053,-35.073905,-74.288801,-35.090519,6.658,2014-01-28T15:37:13Z,2014-01-28T15:40:14Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,241,NA,15:39:52,-74.280914,-35.088097,Medium floes,Close pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,3,SEAFOS_20140128_16_3,-74.288801,-35.090519,-74.34562,-35.102827,6.325,2014-01-28T15:40:14Z,2014-01-28T15:43:21Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,243,NA,15:41:59,-74.320267,-35.100864,Medium floes,Close pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,3,SEAFOS_20140128_16_3,-74.288801,-35.090519,-74.34562,-35.102827,6.325,2014-01-28T15:40:14Z,2014-01-28T15:43:21Z,00:03:07,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,245,NA,15:43:12,-74.343987,-35.102737,Medium floes,Close pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,4,SEAFOS_20140128_16_4,-74.34562,-35.102827,-74.396326,-35.115416,5.647,2014-01-28T15:43:21Z,2014-01-28T15:46:16Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,246,NA,15:43:29,-74.347496,-35.103073,Large floes,Solid pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,4,SEAFOS_20140128_16_4,-74.34562,-35.102827,-74.396326,-35.115416,5.647,2014-01-28T15:43:21Z,2014-01-28T15:46:16Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,247,NA,15:43:18,-74.343987,-35.102737,Large floes,Solid pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,4,SEAFOS_20140128_16_4,-74.34562,-35.102827,-74.396326,-35.115416,5.647,2014-01-28T15:43:21Z,2014-01-28T15:46:16Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,248,NA,15:43:18,-74.343987,-35.102737,Large floes,Solid pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_16,2014-01-28T15:34:16Z,2014-01-28T15:46:16Z,-74.178601,-35.056473,-74.396326,-35.115416,Filchner Outflow,16,24.259,60,00:12:00,4,SEAFOS_20140128_16_4,-74.34562,-35.102827,-74.396326,-35.115416,5.647,2014-01-28T15:43:21Z,2014-01-28T15:46:16Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,249,NA,15:45:34,-74.382988,-35.112534,Large floes,Solid pack ice,Rough,-3.5,3.6,37970,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,1,SEAFOS_20140128_17_1,-74.389804,-35.875808,-74.331543,-35.859802,6.492,2014-01-28T15:55:21Z,2014-01-28T15:58:23Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 3 (72.66 m - 105.6 m),89.13,NA,250,NA,15:55:58,-74.378395,-35.876953,Medium floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,2,SEAFOS_20140128_17_2,-74.331543,-35.859802,-74.27984,-35.844222,5.764,2014-01-28T15:58:23Z,2014-01-28T16:01:22Z,00:02:59,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,254,NA,15:59:08,-74.321556,-35.85656,Medium floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,3,SEAFOS_20140128_17_3,-74.27984,-35.844222,-74.226212,-35.827023,5.982,2014-01-28T16:01:22Z,2014-01-28T16:04:17Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,255,NA,16:01:26,-74.278389,-35.843792,Small floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,3,SEAFOS_20140128_17_3,-74.27984,-35.844222,-74.226212,-35.827023,5.982,2014-01-28T16:01:22Z,2014-01-28T16:04:17Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,256,NA,16:02:52,-74.250801,-35.838009,Small floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,3,SEAFOS_20140128_17_3,-74.27984,-35.844222,-74.226212,-35.827023,5.982,2014-01-28T16:01:22Z,2014-01-28T16:04:17Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,257,NA,16:03:06,-74.250801,-35.838009,Small floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140128_17,2014-01-28T15:55:21Z,2014-01-28T16:07:26Z,-74.389804,-35.875808,-74.170409,-35.797643,Filchner Outflow,17,24.492,60,00:12:05,4,SEAFOS_20140128_17_4,-74.226212,-35.827023,-74.170409,-35.797643,6.264,2014-01-28T16:04:17Z,2014-01-28T16:07:26Z,00:03:09,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,258,NA,16:06:53,-74.178146,-35.800117,Large floes,Close pack ice,Rough,-3,3.9,16095,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,3,SEAFOS_20140130_18_3,-73.908754,-33.679388,-73.96691,-33.689957,6.47,2014-01-30T14:04:35Z,2014-01-30T14:07:35Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,260,NA,14:04:49,-73.912811,-33.680023,Large floes,Close pack ice,Smooth,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,4,SEAFOS_20140130_18_4,-73.96691,-33.689957,-74.019892,-33.701855,5.899,2014-01-30T14:07:35Z,2014-01-30T14:10:35Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,263,NA,14:08:48,-73.989761,-33.694214,Medium floes,Close pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,7,SEAFOS_20140130_18_7,-74.129166,-33.71785,-74.191559,-33.721542,6.934,2014-01-30T14:16:38Z,2014-01-30T14:19:35Z,00:02:57,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,264,NA,14:19:31,-74.191559,-33.721542,Medium floes,Close pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,7,SEAFOS_20140130_18_7,-74.129166,-33.71785,-74.191559,-33.721542,6.934,2014-01-30T14:16:38Z,2014-01-30T14:19:35Z,00:02:57,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,265,NA,14:19:34,-74.191559,-33.721542,Medium floes,Close pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,8,SEAFOS_20140130_18_8,-74.191559,-33.721542,-74.249624,-33.729329,6.456,2014-01-30T14:19:35Z,2014-01-30T14:22:35Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 2 (51.16 m - 72.66 m),61.91,NA,267,NA,14:19:53,-74.199287,-33.723278,Large floes,Solid pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,10,SEAFOS_20140130_18_10,-74.305678,-33.739744,-74.362996,-33.751899,6.38,2014-01-30T14:25:36Z,2014-01-30T14:28:38Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,271,NA,14:27:39,-74.339951,-33.748024,Medium floes,Close pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_18,2014-01-30T13:58:35Z,2014-01-30T14:34:38Z,-73.791962,-33.654022,-74.478296,-33.771499,Filchner Outflow,18,76.349,60,00:36:03,10,SEAFOS_20140130_18_10,-74.305678,-33.739744,-74.362996,-33.751899,6.38,2014-01-30T14:25:36Z,2014-01-30T14:28:38Z,00:03:02,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,272,NA,14:27:46,-74.345085,-33.748653,Medium floes,Close pack ice,Rough,-3.7,7.2,39936,NA,HUMAN_OBSERVATION
SEAFOS_20140130_19,2014-01-30T14:44:14Z,2014-01-30T15:05:18Z,-74.485969,-34.46524,-74.057408,-34.411768,Filchner Outflow,19,47.649,60,00:21:04,4,SEAFOS_20140130_19_4,-74.317627,-34.453218,-74.253627,-34.443218,7.118,2014-01-30T14:53:18Z,2014-01-30T14:56:16Z,00:02:58,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,285,NA,14:54:50,-74.283514,-34.448708,Medium floes,Close pack ice,Rough,-3.5,6.5,29331,Flew at 80 knots,HUMAN_OBSERVATION
SEAFOS_20140130_19,2014-01-30T14:44:14Z,2014-01-30T15:05:18Z,-74.485969,-34.46524,-74.057408,-34.411768,Filchner Outflow,19,47.649,60,00:21:04,6,SEAFOS_20140130_19_6,-74.189409,-34.432486,-74.122682,-34.422014,7.422,2014-01-30T14:59:14Z,2014-01-30T15:02:17Z,00:03:03,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,295,NA,15:00:43,-74.157982,-34.427448,Large floes,Solid pack ice,Rough,-3.5,6.5,29331,Flew at 80 knots,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,1,SEAFOS_20140201_20_1,-74.221221,-37.304598,-74.160299,-37.28906,6.786,2014-02-01T13:49:45Z,2014-02-01T13:52:51Z,00:03:06,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,298,NA,13:51:57,-74.178856,-37.294758,Large floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,2,SEAFOS_20140201_20_2,-74.160299,-37.28906,-74.103915,-37.27564,6.279,2014-02-01T13:52:51Z,2014-02-01T13:55:46Z,00:02:55,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,300,NA,13:53:10,-74.156273,-37.287659,Medium floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,3,SEAFOS_20140201_20_3,-74.103915,-37.27564,-74.048483,-37.25953,6.179,2014-02-01T13:55:46Z,2014-02-01T13:58:45Z,00:02:59,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,302,NA,13:57:18,-74.076042,-37.266087,Medium floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,5,SEAFOS_20140201_20_5,-73.993975,-37.242418,-73.938914,-37.22274,6.148,2014-02-01T14:01:45Z,2014-02-01T14:04:46Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,306,NA,14:03:10,-73.968132,-37.237503,Medium floes,Close pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,5,SEAFOS_20140201_20_5,-73.993975,-37.242418,-73.938914,-37.22274,6.148,2014-02-01T14:01:45Z,2014-02-01T14:04:46Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,307,NA,14:03:14,-73.968132,-37.237503,Medium floes,Close pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,5,SEAFOS_20140201_20_5,-73.993975,-37.242418,-73.938914,-37.22274,6.148,2014-02-01T14:01:45Z,2014-02-01T14:04:46Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,311,NA,14:04:17,-73.947372,-37.227352,Medium floes,Close pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_20,2014-02-01T13:49:45Z,2014-02-01T14:04:46Z,-74.221221,-37.304598,-73.938914,-37.22274,Filchner Outflow,20,31.469,60,00:15:01,5,SEAFOS_20140201_20_5,-73.993975,-37.242418,-73.938914,-37.22274,6.148,2014-02-01T14:01:45Z,2014-02-01T14:04:46Z,00:03:01,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 4 (105.6 m - 167.5 m),136.55,NA,313,NA,14:04:40,-73.9394,-37.222916,Medium floes,Close pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_21,2014-02-01T14:12:43Z,2014-02-01T15:00:47Z,-73.87193,-37.806957,-74.74992,-38.133439,Filchner Outflow,21,98.054,60,00:48:04,1,SEAFOS_20140201_21_1,-73.87193,-37.806957,-73.926986,-37.829349,6.157,2014-02-01T14:12:43Z,2014-02-01T14:15:43Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 1 (35.2 m - 51.16 m),43.18,NA,314,NA,14:13:46,-73.892227,-37.817837,Medium floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_21,2014-02-01T14:12:43Z,2014-02-01T15:00:47Z,-73.87193,-37.806957,-74.74992,-38.133439,Filchner Outflow,21,98.054,60,00:48:04,1,SEAFOS_20140201_21_1,-73.87193,-37.806957,-73.926986,-37.829349,6.157,2014-02-01T14:12:43Z,2014-02-01T14:15:43Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,1,Bin 5 (167.5 m - 345.73 m),256.615,NA,315,NA,14:13:45,-73.892227,-37.817837,Medium floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
SEAFOS_20140201_21,2014-02-01T14:12:43Z,2014-02-01T15:00:47Z,-73.87193,-37.806957,-74.74992,-38.133439,Filchner Outflow,21,98.054,60,00:48:04,1,SEAFOS_20140201_21_1,-73.87193,-37.806957,-73.926986,-37.829349,6.157,2014-02-01T14:12:43Z,2014-02-01T14:15:43Z,00:03:00,Christiaan Oosthuizen,left,MRDS(io),Lobodon carcinophaga,2,Bin 5 (167.5 m - 345.73 m),256.615,NA,317,NA,14:14:49,-73.910973,-37.822563,Medium floes,Solid pack ice,Rough,-4.7,2.4,69221,NA,HUMAN_OBSERVATION
